,0
0,brunolcampos
1,esterfiorillo
2,incrivel
3,moarajuliana
4,dicionariosde
5,coutinho
6,monchild
7,lutak
8,alinevluz
9,marilua
10,lizoliveira
11,ramosmr
12,ielo
13,alanabulhoes
14,matheusfiore
15,michelcvg
16,luizav
17,ziggystardust42
18,tainahn
19,beassauro
20,valeskagsilva
21,anaflaviaaso
22,marcodantasdr
23,victorguimaraes
24,neilbahadur
25,filipe_furtado
26,juanasc
27,romulovf
28,diogoserafim
29,lizrussi
30,moniquerosa
31,hipsterdas11h
32,notpaulinekael
33,tuoto
34,mike_sabathia
35,yanachang
36,vini_msh
37,ninafraiha
38,mattmccrac
39,juliaas
40,fernandaalmi_
41,lilfilm
42,chicofireman
43,cremildo
44,manuvntr
45,niva
46,kun
47,gmg16
48,andreclnog
