,0
0,gbot99
1,agcash
2,jeremymax
3,danny_shea
4,morganakk
5,jordyshaffer
6,jackodom
7,lou_kar
8,sajecanyon
9,schlickrick
10,kflash900
11,zakbaumann
12,unopinionated
13,haugyhaugy
14,sloanmfkr
15,anniemyron
16,cambreyw
17,2ndbracken
18,mlafferty
19,dinkymason
20,heatherhefner
21,ronan2340
22,lexiroa
23,jackintheboxfan
24,luciawallin
25,elwoodw
26,annelieses
