,0
0,ireviewtitles
1,unclestan
2,beckers
3,nicksherman
4,paulacrea
5,jacobknight
6,mdmaster
7,deathproof
8,alexeptable
9,slig001
10,naughty
11,sapphical
12,whitneydare
13,gnomungus
14,bad_critic
15,althepal114
16,jakelovesmovies
17,neuroticmonkey
18,maevethewriter
19,jlgriffey
20,24cps
21,fangoria
22,annya_
23,vmarks
24,thefilmdrunk
25,vulcanvader
26,thatreviewerguy
27,lusciousgarbage
28,mangloid
29,wagneranti
30,akdonelly
31,liveandrew
32,cosmobrown
33,maxvayne
34,brat
35,vibes_cleveland
36,danieljsheppard
37,joelipsett
38,horrorqueers
39,tracedthurman
40,laurenwilf
41,horrorville
42,rumblescum
43,ygormonroe
44,fanofsaga
45,cinemonster
46,officialjoeshow
47,matiasshimada
48,miidsommers
49,spanglerbird
50,tonyhightower
51,drew2323
52,bknesbit
53,5and4starsonly
54,violetburns
55,savedemon
56,thexkid
57,cryptaesia
58,saruuuuuuugh
59,screenqueens
60,gorybmovie
61,brucker
62,ginlucgodard
63,dbjfilm
64,miamimonkey804
65,blkmagicbarbie
66,baxwell
67,bronacroft
68,itsahattie
69,monstersquad
70,captnostalgia
71,orensoffer
72,adamvole
73,tmr
74,johnnyboots
75,rebekahmckendry
76,sean_temple
77,horrorchick
78,kailasarah
79,jfcdoomblade
80,jneece
81,gdet
82,corym18
83,ebbcinemaflow
84,marzapproved
85,rohaan
86,meganrosati
