,0
0,sondrelerche
1,notpaulinekael
2,jehorowitz
3,jrosenbaum2002
4,franknsteen
5,jellebabz
6,mad_man1983
7,langemann
8,bml93
9,metzgermeister
10,asgeirhuns
11,halvard
12,aronkj
13,a_delarge1138
14,magnuz
15,alexhb
16,ziggystorstrand
17,onthewall2983
18,per
19,karst
20,morten68
21,jdue
22,couchonmovies
23,kanadiankawaii
24,bookhouseboy
25,maaren
26,funnyguy
27,vedkasse
28,momrak
29,holgers
30,kripet
31,biring
32,danielstolan
33,dda1996a
34,adamg11
35,ciaram
36,geeman81
37,cody_walker
38,cinemaddict
39,dragonknight
40,htridgway
41,ajblack
42,dirkh
43,mook
44,jvince
45,kano
46,harry_keogh
47,mattjamesrogers
48,kenmonkou
49,larse98
50,jack1704
51,arildsundby
52,martinovo
53,bear_mcbearing
54,empathhy
55,kongald
56,mr_dulac
57,therewillbeblud
58,pinheadlarry145
59,saymyname
60,jessebajenaru
61,michaelj
62,moviefan1996
63,phxsns1
64,denmark1
65,ramshere
66,sickrobots
67,skyehammer
68,navarone73
69,amalanwilliams
70,nostawamme
71,supertzar
72,nicktday
73,amadeus19
74,saywhatagain
75,lexern
76,biojo
77,henrikm
78,ahab
79,sachaz
80,rexrobben
81,moviebuff94
82,salinui
83,spetwols
84,zapperlife
85,sydhavskungen
86,mifune
87,mbarra
88,tarantinole
