,0
0,madelynblair
1,crbrink
2,wbuttry
3,l_man656
4,adam_mosher
5,cash_bailey
6,adamhubscher
7,cdonns
8,sisyphusspacek
9,heisenferg
10,suddenimpact
11,c_w_w
12,thehepster
13,justindecloux
14,filipe_furtado
15,will_sloan
16,shawnglinis
17,mattellis
18,videodromeatl
19,nicknewman
20,waltz3
21,estheronfilm
22,cahiers
23,eddie_a
24,marysgriffin
25,taylorlong
26,michael7e
27,pintsizedshan
28,thejoshl
29,brofromanother
30,lchiasson
31,nickusen
32,baernecessities
33,pwyoung
34,jessehawken
35,melvillmatic
36,worsethan
37,annarice
38,codydad420
39,karenhan
40,kmmcgehee
41,lgnsmth
42,youngdaniel
43,seanfennessey
44,robertfranco
45,mahaffey64
46,lilfilm
47,sierracruz
48,roberthawkins
49,spillbill
50,garf
51,joeylee23
52,tannerduffey
53,pkeepfer
54,captainkirk105
55,duffandstuff
56,sethgtaylor
57,hipcandelori
58,clcarterlong
59,yarnala
60,sambrooks
61,clarkebolt
62,sydneypscaggs
63,ryanleatham
64,grantduffey
65,matthewgarrison
66,tripamer
67,parker_roberts
68,griffinduffey
69,bhyder
70,jakelong64
71,chris_davidson
