,0
0,eddie_a
1,notfoco
2,sergioalpendre
3,waltz3
4,lifewithnopants
5,will_sloan
6,augieinspace
7,ofanfolhetim
8,contracampo100
9,notdavekehr
10,notpauloemilio
11,notsganzerla
12,arkhamoutlaw10
13,mosdeaf
14,timeistheking
15,luk197
16,dicionariosde
17,vestidoscostura
18,gondo
19,silentdawn
20,theendofcinema
21,oleonardoamorim
22,marcelomiranda
23,jakepcole
24,cahiers
25,cahierspt_br
26,filipe_furtado
27,mannfacts
28,rockenbach
29,iwittmann
30,cinematico
31,willandrades
32,revistacinetica
33,planoaberto
34,papodecinema
35,machado457
36,chicofireman
37,wallaceandrioli
38,moraesfelipecst
39,philippeleao
40,raphaklopper
41,baldvontrier
42,ziggystardust42
43,rickdeckardbr
44,diogoserafim
45,gabriel_oak
46,michelcvg
47,porcoconceitual
48,jony_crvg
49,colonelmortimer
50,neilbahadur
51,thejoshl
52,hipsterdas11h
53,pablovillaca
54,kmf
55,mubi
56,jrwhite
57,darrencb
58,pedrosazevedo
59,joshua_toomes
60,dalenogare
61,lilfilm
62,tuoto
63,helioflores
64,diegoquaglia
65,livro15
66,matheusfiore
67,the_colares
68,guilhermej
69,davidehrlich
