,0
0,dneto
1,gabrielaverc
2,joaotoldi
3,vitorbossa
4,kmf
5,mooluscos
6,tuoto
7,senhorag
8,laradominguesg
9,vffantin
10,milca_neto
11,rcalumby
12,luizguilherme
