,0
0,cagney
1,emilbeez
2,mtsw
3,jeberman19
4,hellonfriscobay
5,gandyfitch
6,gotthatwmd
7,jdeanstockwell
8,ian_maxton
9,jacobdotgov
10,tylekurner
11,estheronfilm
12,kiyoshikurosawa
13,hillibuster
14,saccard
15,brenniecee
16,ocnwanevu
17,woahitsjuanito
18,alisoncherman
19,john209
20,evan_davis
21,thejoshl
22,shawnglinis
23,jjdotbiz
24,j_christley
25,brofromanother
26,friedpundit
27,nickusen
28,ttafelski
29,rcjohnso
30,lindsayzoladz
31,erica_leigh
32,evan_elkins
33,jbouie
34,tylertaormina
35,bingham_bryant
36,dawnofthedead
37,emmkick
38,bealoayza
39,theshrillest
40,oscope_dan
41,popsbaron
42,ryanwu
43,sonnybunch
44,geneparmesan
45,steevee
46,ladyp
47,mollylaich
48,pamhutch
49,marcelocomehere
50,rhefs
51,notpaulinekael
52,ingmarblergman
53,daveweigel
54,kaijufan67
55,bybowes
56,csmall
57,rockysds
58,greffistaf
59,reeljared
60,kurtwalker
61,citizen_k
62,notbensachs
63,notdavekehr
64,notignatiy
65,4ever_chemicals
66,cgduckworth
67,mstang
68,danadanger
69,lifewithnopants
70,adamkatzman
71,blackberrystone
72,lilfilm
73,armoscientist
74,belak
75,ojf
76,mattellis
77,lgarcia
78,eddiemarsattack
79,paulharrill
80,itsnotlynchian
81,dandanmolloy
82,karenhan
83,jaimegrijalba
84,lencho_o_t_apes
85,estefansky
86,sophy
87,layamaheshwari
88,mimbale
89,paulduane
90,alvareo
91,erspamer_matt
92,moviepimp
93,harryeskin
94,davidlsims
95,michelledeidre
96,daviesjon
97,alissawilkinson
98,zacheney
99,jrosenbaum2002
100,artaud
101,cinetalkssam
102,grimschild
103,connordenney
104,manilazic
105,kentucker
106,applynorules
107,marshy00
108,philosopherouge
109,calum_marsh
110,mesnalty
111,thelatedent
112,jimgabriel
113,misterpatches
114,mellenweller
115,grahamcarter
116,ericnbarroso
117,bronco7732
118,girishshambu
119,chyde
120,melvillmatic
121,moviedude
122,john_lehtonen
123,spencereverhart
124,cpj
125,tasteflex
126,dmc
127,norastone
128,elazic
129,nebula24
130,whoiscliff
131,cgrunyon
132,nightraincity
133,mallory_andrews
134,tonypaley
135,malutourneur
136,l_frances
137,abid_ism
138,spiegelei
139,zzahos
140,poritsky
141,videodromology
142,msicism
143,mariebardi
144,dok
145,donnadb
146,ericallenhatch
147,cinephile24
148,notsicinski
149,dirtylaundri
150,brandonrohwer
151,spazophie
152,jbcolvin
153,adammoody
154,breefencounter
155,aadowd
156,lettristb0xd
157,sbprime
158,seanrmoorhead
159,chad_hartigan
160,m_penalosa
161,ddibbern
162,danaecht
163,danschindel
164,tokyochorus
165,jonthefrail1
166,owheeler
167,gorillabear55
168,wjweber
169,hewhoabides
170,blankemon
171,adriancurry
172,cskinner
173,roxane_mesquida
174,jondotd
175,mark_asch
176,neilbahadur
177,cjroy
178,michaelgsmith
179,repulsion
180,lund_carson
181,franciscolo
182,lightwisdom
183,tgrieve
184,aretfrost
185,salobonavia
186,cristinanever
187,forrestc
188,thomasbelrod
189,akiva
190,danimal1
191,brendanowicz
192,jacobunny
193,anadamcook
194,falsebinary
195,moviegenius
196,pobrecito
197,cinetrix
198,samcmac
199,marigold55
200,ianb
201,campbart
202,tom_hall
203,noelmu
204,marcissus
205,sjl
206,moviegoing27
207,48oniram
208,longpauses
209,catelyn
210,essrog
211,kurtiss
212,ian_mantgani
213,ethanves
214,irabrooker
215,sweaternine
216,marshlandz
217,dst
218,celluloidangel
219,nathanrabin
220,mcastimovies
221,mwelch
222,jcblaise
223,mnordine
224,bmrow
225,bsstd
226,stacia
227,ryknight
228,ramiraff
229,wilkins
230,bentclouds
231,filipe_furtado
232,xelaranda
233,olilyttelton
234,cmitas
235,erinprovolone
236,dillamonster
237,larsenonfilm
238,twincinema
239,jessecataldo
240,pergamond
241,jakesavage
242,jhansenout1
243,wrdsmff
244,samvanhallgren
245,cobblehillis
246,smkuenn
247,midwestspitfire
248,bfrazer
249,graiggilkeson
250,bill_chambers
251,tylandis
252,jmoursler
253,mousterpiece
254,scotttobias
255,zackhandlen
256,spinenumber408
257,plastichandgun
258,kenjfuj
259,bucketreviews
260,mlingo
261,micahgottlieb
262,saul_rosenbear
263,jeff_hannah
264,robertgreene
265,kathie
266,billryan
267,amuredda
268,rhumanick
269,filmspotting
270,glennkenny
271,marcraymond
272,jakemulligan
273,skeltonia
274,thefilmstage
275,nicknewman
276,ryangallagher
277,davidehrlich
278,theendofcinema
279,vishnevetsky
280,ettinauer
281,alexfung
282,atouchofthepoet
283,berzurcher
284,daveyjenkins
285,astoehr
286,rupertpupkin
287,charlesodell
288,jeremyheilman
289,skyhir
290,peter_gutierrez
291,jdcronk
292,wspencer
293,ephender
294,loosejoints
295,lucysun
296,jlichman
297,r_emmet
298,matchcuts
299,aliarikan
300,theangrymick
301,yumyumicecream
302,samadams
303,bilge
304,preston
305,opalfilms78
306,newdawnfades
307,vrizov
308,scottrenshaw
309,markpfeiffer
310,katerbland
311,yuki
312,false_rumors
313,alexengquist
314,charulata
315,jakepcole
316,sallitt
317,thaddeus
318,bwolo
319,zoltarak
320,stevegreene
321,astrostic
322,mattprigge
323,jeff_lambert
324,andrewdignan
325,kza
326,filmbrain
327,vjmorton
328,gemko
329,emcflat
330,eric_cinematic
331,charleslyons
332,inessentials
333,colonelmortimer
334,kphipps3000
335,nictate
336,superpulse
337,andrew_b_welch
338,lcosgrove
339,edouglasww
340,adamthek
341,pilgrim945
342,scottnye
