,0
0,bowenyang
1,ednotfred
2,dselwyns
3,artofthetitle
4,ifcfilms
5,legionm
6,afs
7,filmlinc
8,tiff_net
9,theblcklst
10,neonrated
11,70mmpod
12,purecinemapod
13,rollingstone
14,arthousecon
15,searchlightpics
16,variety
17,thebigpic
18,crew
19,ingridgoeswest
20,kurstboy
21,brat
22,indiewire
