,0
0,domiciano
1,felipepires
2,gomesdudis
3,fransoarex
4,nandamonsores
5,michelsimoes
6,cinemanavaranda
7,mayarabatistas
8,raffaelepetrini
9,thomazvissotto
10,marceladollny
11,luizav
12,msju10
13,fffelipe
14,larissce
15,victormartinsc
16,jaxbrokenheart
17,filipe_furtado
18,bchristofoletti
19,cesarcastanha
20,projetohessel
21,anaritameneses
22,argoscritica
23,rafaelcarvalho
24,mariaclarabruno
25,amandaluvizotto
26,clteles
27,alvessicaroo
28,matheuspaiva1
29,mubi
30,briantt
31,joa1vieira
32,anvitoria
33,raissalfe
34,henriquefranca
35,wallaceandrioli
36,jralske
37,markdujsik
38,tchuly
39,andreylehnemann
40,cinemavertentes
41,matheusfiore
42,borca
43,brenoxmatos
44,jumelguiso
45,joycepais
46,igornolascorm
47,felipefonsecaps
48,davidehrlich
49,jupulvirenti
50,tavaum
51,angelocordeiro
52,brunocarmelo
53,mendonca
54,stephaniaamaral
55,philippeleao
56,amandathejedi
57,filippopitanga
58,karinabranco
59,larissapmaia
60,diegoolivares
61,carlosquintao
62,the_colares
63,papodecinema
64,fpe
65,luisapecora
66,lullylucky
67,tjxciv
68,luaaa
69,maridertoni
70,jabberwockyings
71,diegoquaglia
72,belpetit
73,sailordust
74,jcvasc
75,renatosilveira
76,marciosallem
77,joaomflores
78,lilfilm
79,chicofireman
80,carissinha
81,ronsard58
82,belrodrigues
83,bsaldanha
84,thiagocarvalho
85,celito
86,bielfelix
87,felipevinha
88,jessieterra
89,heiderich
90,fernandaschmolz
91,tassitassi
92,nandoticon
93,esperon
94,fepineda
95,fee_talarico
96,laripadron
97,lucas_salgado
98,aliceaquino
99,barbarademerov
100,helioflores
101,iwittmann
102,pablovillaca
