,0
0,otisbenny1
1,memanuel
2,shawnlynch1218
3,nrt
4,curro
5,filmiliarity
6,boingobanshee
7,cinema_prowler
8,doug_tilley
9,jakeneff
10,flyngvggmnstr
11,nb86
12,bama4428
13,hobbit_guy
14,smurfuehrer
15,pstalbot
16,zerodullbits
17,brotherdeacon
18,filmcurmudgeon
19,mediapundit
20,spongebobandpat
21,sheena_101
22,mondocinema
23,filmspotting
24,deadlydolls
25,heavenztrash
26,sleepycris
27,largewilliam04
28,uncoolcat
29,eyesorecinema
30,nathanrabin
31,irenzero
32,kevin_matthews
33,playground
34,berniesticky
35,filmfrak
36,blakebearellis
37,sean_smithson
38,otcchris
39,markwilson12
40,pickleloaf
41,joeyanick
42,scottclickers
43,dimcreature
44,paleocinema
45,fistfulofmedia
46,cinemasochist
47,greggles83
48,rrrkitchen
49,craigmustdie
50,linusfc
51,k_shields92
52,howiemunson
53,_fnord_
54,kingmob6
55,zombivish
56,dperson
57,chanbaraspurt
58,pbrstreetgang73
59,sammyggtmc
60,fishface45
61,chadk
62,tommot
63,adeley
64,plloydholt
65,fakeshemp
66,tyler_k
