,0
0,seanfennessey
1,grifflightning
2,georgeciveris
3,moderatelycold
4,bilge
5,ezwrites
6,fumilayo
7,coffeevirus
8,bransonreese
9,justbrianna
10,jdamato
11,bfrench_9407
12,itsisaac
13,robandcetti
14,ntf
15,jayefff
16,swidly
17,atomcornett
18,cjs411
19,bquintin
20,ethanm21
21,illinoissmith
22,howardhughes
23,jmalmis
24,ashwinarvind
25,thejoshl
26,joereid
27,chrisvfeil
28,srirachachau
29,veronik8
30,alan_sepinwall
31,alexaplaynikes
32,matthewferrari
33,lunchenjoyer
34,codydad420
35,megbitchell
36,joe_hughey
37,nalyd
38,robertfranco
39,andylevy
40,shutupmikeginn
41,jdawg72
42,stephen_ny
43,scotttobias
44,ianamurray
45,davidlsims
46,nickusen
47,silentdawn
48,jlayden3
49,ponyboypablo
50,nicodegregorio
51,demiadejuyigbe
52,wsm1809
53,agarciaz
54,jaronrhoda
55,jim_jt
56,danielglyn
57,metalmeatwad
58,davidehrlich
59,jamesh5lists
60,sereric
61,bcarr95
62,mitchell
63,tuscanes
64,jack
