,0
0,gavinramsden
1,veronicalake33
2,flacco
3,kongs_speech
4,ewehrle
5,joshua92
6,punktius
7,tuscanes
8,mrcoat
9,tectactoe
10,nellodeangelis
11,adayinthelife2
12,lgarcia
13,gemko
14,vpop27
15,wezzo
16,aknighterrant
17,rodstar
18,jack
19,neutral3
20,vlooey
21,producepat
22,ccbaxter
23,ruth
24,walypala
25,ozols
26,unpluggedcrazy
27,mitchell
28,chumped
29,jeffmoocow
30,burksta
31,annanomaly
