,0
0,godron
1,nwreader
2,lvsson__
3,ktmeeerkat
4,annagarcia
5,mikescollins
6,dave
7,ccfreeman
8,greyes1493
9,williebhines
10,swthiede
11,orsonleigh
12,shelbymllr
13,nickcostanza
14,paulscheer
15,guardiandearbys
16,arikthecohen
17,davidglenniv
18,zedcutsinger
19,criterion
20,smithlgreg
21,heyuncledev
22,the1kasey
23,dumpbuddies
24,lachouette
25,stefangural
26,shawndorman05
27,ilyaglazkov
28,rpepio
29,bradevans
30,peter_awesome
31,frayforde
32,nickciarelli
33,kmpinault
34,rubberduckie86
35,kesseljunkie
36,msnadiaosman
37,notmikefrollo
