,0
0,mfop
1,jesselisboa
2,femad
3,luiz_lara99
4,felipedalcin
5,mubi
6,dicionariosde
7,ksbr
8,jg_boiola
9,guiiidod
10,crislumi
11,crew
12,mthsleonardi
13,waterlwoo
14,ghedin
15,michelcvg
16,fpe
17,karlmartin
18,rockenbach
19,fredalme
20,rafaelmaral
21,matheuspaiva1
22,igorlimacrespo
23,mat_klein
24,anvitoria
25,anny
26,miguelviniciusp
27,enterlude
28,liedson_ch
29,olhalea
30,franco_carneiro
31,gugacb12
32,gavagai
33,dandara
34,egberto
35,sophiamdias
36,diegoquaglia
37,dendeca
38,01110011
39,kingcharlesbr
40,pseudokane3
41,lucasaadallah
42,bolivar
43,criticos
44,belugosi
45,lucasrpires
46,lcsxt
47,thblima
48,cinemanavaranda
49,luisd105
50,onderhond
51,gabrielwry
52,mauriciolima
53,joa1vieira
54,helioflores
55,chicofireman
56,quartier
57,hugofilmes
58,vitorr
59,spartang0
60,jeancandido
61,viniciuscoelho
62,thiagohercules
63,renatothibes
64,brunnoduarte
65,jorgesjr
66,glampris
67,yojrb
68,vegto389
69,matthewtodd1
70,cairns17
71,reptiletongue
72,jockisan
73,cinemadopiu
74,aceman
75,estacio
76,capitao134
77,camillarantes
78,tchuly
79,socas
80,lucianomoniz
81,cinemaxunga
82,joefburris
83,nokhi
84,tiago_costa
85,danielneves
86,cmerigo
87,renatosilveira
88,iwittmann
89,wilkins
90,robertthunder
91,peterstanley
92,slyman
93,miguelamaral
94,pablovillaca
